Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1962","1962","m3","40300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1963","1963","m3","43800","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1964","1964","m3","50800","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1965","1965","m3","53100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1966","1966","m3","58100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1967","1967","m3","79100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1968","1968","m3","117300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1969","1969","m3","114300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1970","1970","m3","84400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1971","1971","m3","119400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1972","1972","m3","130200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1973","1973","m3","426000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1974","1974","m3","140000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1975","1975","m3","12400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1976","1976","m3","22600","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1977","1977","m3","4300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1978","1978","m3","10300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1979","1979","m3","12700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1980","1980","m3","7000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1981","1981","m3","6100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1982","1982","m3","8000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1983","1983","m3","4200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1984","1984","m3","30300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1985","1985","m3","26200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1986","1986","m3","9400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1987","1987","m3","9500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1988","1988","m3","46000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1989","1989","m3","17100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1990","1990","m3","80085","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1991","1991","m3","78692","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1992","1992","m3","364276","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1993","1993","m3","259100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1994","1994","m3","649100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1995","1995","m3","1235000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1996","1996","m3","512000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1997","1997","m3","791800","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1998","1998","m3","935300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","1999","1999","m3","442000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2000","2000","m3","753600","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2001","2001","m3","563079","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2002","2002","m3","950611","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2003","2003","m3","123305","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2004","2004","m3","100021","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2005","2005","m3","25004","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2006","2006","m3","7225","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2007","2007","m3","18553","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2008","2008","m3","27473","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2009","2009","m3","5610","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2010","2010","m3","28750","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2011","2011","m3","90295","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2012","2012","m3","85118","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2013","2013","m3","114997","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2014","2014","m3","196259","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2015","2015","m3","110535","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2016","2016","m3","174097","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2017","2017","m3","248974","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2018","2018","m3","402144","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2019","2019","m3","866007","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1865","Industrial roundwood","2020","2020","m3","1390000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1961","1961","m3","2840000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1962","1962","m3","2927000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1963","1963","m3","3017000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1964","1964","m3","3107000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1965","1965","m3","3196000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1966","1966","m3","3285000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1967","1967","m3","3372000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1968","1968","m3","3461000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1969","1969","m3","3550000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1970","1970","m3","3638000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1971","1971","m3","3728000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1972","1972","m3","3818000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1973","1973","m3","3909000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1974","1974","m3","4003000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1975","1975","m3","4099000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1976","1976","m3","4198000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1977","1977","m3","4299000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1978","1978","m3","4402000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1979","1979","m3","4506000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1980","1980","m3","4610000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1981","1981","m3","4715000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1982","1982","m3","4818000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1983","1983","m3","4921000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1984","1984","m3","5024000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1985","1985","m3","5125000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1986","1986","m3","5226000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1987","1987","m3","5325000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1988","1988","m3","5422000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1989","1989","m3","5516000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1990","1990","m3","5608000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1991","1991","m3","5696000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1992","1992","m3","5784000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1993","1993","m3","5870000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1994","1994","m3","5955000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1995","1995","m3","6038000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1996","1996","m3","6121000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1997","1997","m3","6204000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1998","1998","m3","6284000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","1999","1999","m3","7361000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2000","2000","m3","7843000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2001","2001","m3","6703000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2002","2002","m3","7287000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2003","2003","m3","9723000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2004","2004","m3","8282000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2005","2005","m3","8688000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2006","2006","m3","8736000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2007","2007","m3","8313000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2008","2008","m3","7853000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2009","2009","m3","7799000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2010","2010","m3","8047000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2011","2011","m3","8798000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2012","2012","m3","10017000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2013","2013","m3","9704000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2014","2014","m3","9017000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2015","2015","m3","8147000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2016","2016","m3","8229000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2017","2017","m3","8753000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2018","2018","m3","8969000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2019","2019","m3","8819000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1871","Other industrial roundwood","2020","2020","m3","8819000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1971","1971","m3","2800","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1972","1972","m3","15200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1973","1973","m3","15200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1974","1974","m3","20200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1975","1975","m3","20100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1976","1976","m3","15200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1977","1977","m3","5700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1978","1978","m3","7700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1979","1979","m3","7700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1980","1980","m3","9300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1981","1981","m3","7500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1982","1982","m3","5500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1983","1983","m3","3000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1984","1984","m3","10000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1985","1985","m3","7300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1986","1986","m3","6200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1987","1987","m3","3100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1988","1988","m3","1400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1871","Other industrial roundwood","1989","1989","m3","2000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1871","Other industrial roundwood","1961","1961","m3","1000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1871","Other industrial roundwood","1962","1962","m3","200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5916","Export Quantity","1871","Other industrial roundwood","1987","1987","m3","0","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1961","1961","tonnes","3731632","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1962","1962","tonnes","3866114","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1963","1963","tonnes","4005442","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1964","1964","tonnes","4149792","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1965","1965","tonnes","4299343","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1966","1966","tonnes","4454285","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1967","1967","tonnes","4614810","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1968","1968","tonnes","4781120","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1969","1969","tonnes","4953424","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1970","1970","tonnes","5131937","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1971","1971","tonnes","5319425","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1972","1972","tonnes","5512600","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1973","1973","tonnes","5712588","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1974","1974","tonnes","5920985","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1975","1975","tonnes","6138986","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1976","1976","tonnes","6357136","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1977","1977","tonnes","6598625","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1978","1978","tonnes","6843865","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1979","1979","tonnes","7094253","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1980","1980","tonnes","7337857","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1981","1981","tonnes","7559306","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1982","1982","tonnes","7795083","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1983","1983","tonnes","8045462","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1984","1984","tonnes","8289285","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1985","1985","tonnes","8543551","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1986","1986","tonnes","8788993","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1987","1987","tonnes","9036776","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1988","1988","tonnes","9286079","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1989","1989","tonnes","5482000","","Official data"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1990","1990","tonnes","4631000","","Official data"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1991","1991","tonnes","4578000","","Official data"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1992","1992","tonnes","4238000","","Official data"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1993","1993","tonnes","3990000","","Official data"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1994","1994","tonnes","8250000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1995","1995","tonnes","7771000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1996","1996","tonnes","6500000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1997","1997","tonnes","5900000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1998","1998","tonnes","6600000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","1999","1999","tonnes","6725000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2000","2000","tonnes","6350000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2001","2001","tonnes","6555000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2002","2002","tonnes","6705000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2003","2003","tonnes","7301000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2004","2004","tonnes","7301000","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2005","2005","tonnes","7301000","F","FAO estimate"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2006","2006","tonnes","7100000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2007","2007","tonnes","7500000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2008","2008","tonnes","7100000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2009","2009","tonnes","5018000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2010","2010","tonnes","4951000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2011","2011","tonnes","5479000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2012","2012","tonnes","6258000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2013","2013","tonnes","6590000","*","Unofficial figure"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2014","2014","tonnes","7240000","","Official data"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2015","2015","tonnes","6183000","","Official data"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2016","2016","tonnes","5502000","","Official data"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2017","2017","tonnes","5525000","","Official data"
"FO","Forestry Production and Trade","21","Brazil","5510","Production","1630","Wood charcoal","2018","2018","tonnes","6430000","","Official data"
