Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","1995","1995","1000 US$","59112","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","1996","1996","1000 US$","25682","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","1997","1997","1000 US$","35985","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","1998","1998","1000 US$","45039","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","1999","1999","1000 US$","22286","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2000","2000","1000 US$","34543","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2001","2001","1000 US$","17746","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2002","2002","1000 US$","23152","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2003","2003","1000 US$","3814","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2004","2004","1000 US$","5062","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2005","2005","1000 US$","1782","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2006","2006","1000 US$","789","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2007","2007","1000 US$","3870","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2008","2008","1000 US$","6458","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2009","2009","1000 US$","1144","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2010","2010","1000 US$","6143","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2011","2011","1000 US$","17755","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2012","2012","1000 US$","17675","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2013","2013","1000 US$","17347","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2014","2014","1000 US$","30229","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2015","2015","1000 US$","32195","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2016","2016","1000 US$","39901","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2017","2017","1000 US$","65568","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2018","2018","1000 US$","95573","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2019","2019","1000 US$","90028","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5922","Export Value","1861","Roundwood","2020","2020","1000 US$","151081","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1961","1961","m3","16960000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1962","1962","m3","18057000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1963","1963","m3","16267000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1964","1964","m3","16227000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1965","1965","m3","16726000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1966","1966","m3","18135000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1967","1967","m3","19572000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1968","1968","m3","20821000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1969","1969","m3","22050000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1970","1970","m3","23938000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1971","1971","m3","24718000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1972","1972","m3","23948000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1973","1973","m3","23904000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1974","1974","m3","24768000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1975","1975","m3","30636000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1976","1976","m3","33875000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1977","1977","m3","37328000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1978","1978","m3","44492000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1979","1979","m3","53856008","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1980","1980","m3","61722000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1981","1981","m3","61210008","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1982","1982","m3","62700000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1983","1983","m3","64439000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1984","1984","m3","66122000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1985","1985","m3","67897000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1986","1986","m3","69366008","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1987","1987","m3","70802016","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1988","1988","m3","72473008","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1989","1989","m3","78973016","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1990","1990","m3","74277024","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1991","1991","m3","76676016","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1992","1992","m3","79264016","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1993","1993","m3","81350000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1994","1994","m3","83435000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1995","1995","m3","84518000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1996","1996","m3","84601000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1997","1997","m3","84684000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1998","1998","m3","83764000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","1999","1999","m3","100395000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2000","2000","m3","102994000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2001","2001","m3","89828000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2002","2002","m3","96439000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2003","2003","m3","120360000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2004","2004","m3","106618000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2005","2005","m3","117987000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2006","2006","m3","118754000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2007","2007","m3","121521000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2008","2008","m3","115390000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2009","2009","m3","122160000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2010","2010","m3","128400000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2011","2011","m3","139969000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2012","2012","m3","146804000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2013","2013","m3","142633000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2014","2014","m3","137684000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2015","2015","m3","136177000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2016","2016","m3","145102000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2017","2017","m3","150955000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2018","2018","m3","158056000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2019","2019","m3","142989000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5516","Production","1865","Industrial roundwood","2020","2020","m3","142989000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1961","1961","m3","11900","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1962","1962","m3","12600","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1963","1963","m3","10900","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1964","1964","m3","500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1965","1965","m3","2000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1966","1966","m3","100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1969","1969","m3","200","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1970","1970","m3","6000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1971","1971","m3","26600","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1972","1972","m3","69400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1973","1973","m3","81800","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1974","1974","m3","93400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1975","1975","m3","96300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1976","1976","m3","50500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1977","1977","m3","46100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1978","1978","m3","84400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1979","1979","m3","58100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1980","1980","m3","44700","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1981","1981","m3","31100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1982","1982","m3","31000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1983","1983","m3","26500","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1984","1984","m3","45400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1985","1985","m3","55800","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1986","1986","m3","64000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1987","1987","m3","55400","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1988","1988","m3","25900","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1989","1989","m3","40000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1990","1990","m3","4287","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1991","1991","m3","5679","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1992","1992","m3","8506","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1993","1993","m3","7407","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1994","1994","m3","8800","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1995","1995","m3","10100","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1996","1996","m3","5300","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1997","1997","m3","11000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1998","1998","m3","14000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","1999","1999","m3","16000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2000","2000","m3","25240","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2001","2001","m3","90034","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2002","2002","m3","16480","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2003","2003","m3","19157","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2004","2004","m3","14005","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2005","2005","m3","12464","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2006","2006","m3","16490","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2007","2007","m3","8000","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2008","2008","m3","18832","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2009","2009","m3","39761","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2010","2010","m3","28674","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2011","2011","m3","30982","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2012","2012","m3","39553","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2013","2013","m3","38199","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2014","2014","m3","30974","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2015","2015","m3","16073","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2016","2016","m3","46104","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2017","2017","m3","17944","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2018","2018","m3","41823","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2019","2019","m3","37128","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5616","Import Quantity","1865","Industrial roundwood","2020","2020","m3","11982","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1961","1961","1000 US$","89","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1962","1962","1000 US$","72","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1963","1963","1000 US$","75","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1964","1964","1000 US$","21","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1965","1965","1000 US$","48","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1966","1966","1000 US$","16","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1969","1969","1000 US$","16","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1970","1970","1000 US$","480","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1971","1971","1000 US$","1606","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1972","1972","1000 US$","3651","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1973","1973","1000 US$","5776","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1974","1974","1000 US$","4926","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1975","1975","1000 US$","4995","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1976","1976","1000 US$","4399","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1977","1977","1000 US$","3911","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1978","1978","1000 US$","5848","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1979","1979","1000 US$","6239","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1980","1980","1000 US$","6912","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1981","1981","1000 US$","6485","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1982","1982","1000 US$","6616","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1983","1983","1000 US$","6556","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1984","1984","1000 US$","8125","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1985","1985","1000 US$","8001","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1986","1986","1000 US$","7417","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1987","1987","1000 US$","4649","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1988","1988","1000 US$","5555","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1989","1989","1000 US$","5809","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1990","1990","1000 US$","146","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1991","1991","1000 US$","643","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1992","1992","1000 US$","650","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1993","1993","1000 US$","395","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1994","1994","1000 US$","697","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1995","1995","1000 US$","729","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1996","1996","1000 US$","318","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1997","1997","1000 US$","995","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1998","1998","1000 US$","1034","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","1999","1999","1000 US$","1007","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","2000","2000","1000 US$","1419","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","2001","2001","1000 US$","2987","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","2002","2002","1000 US$","983","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","2003","2003","1000 US$","857","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","2004","2004","1000 US$","2013","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","2005","2005","1000 US$","1493","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","2006","2006","1000 US$","2734","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","2007","2007","1000 US$","514","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","2008","2008","1000 US$","1377","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","2009","2009","1000 US$","3542","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","2010","2010","1000 US$","1919","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","21","Brazil","5622","Import Value","1865","Industrial roundwood","2011","2011","1000 US$","2217","Im","FAO data based on imputation methodology"
